daily_active_users,monthly_revenue,growth_rate,churn_rate,marketing_spend,sector,valuation
35548,6495.960215946583,0.16519783539747518,0.14272773375286893,7044.384278926878,E-commerce,3213031.193680482
20888,4185.352712709758,0.08061738107470601,0.18283349354458556,9787.06175373328,Fintech,3056474.6123562288
40810,7492.952879579013,0.15438040695091287,0.1113109147427828,6896.77555586204,Fintech,3254077.094543799
21941,4824.428997197308,0.16010109272831344,0.1568085422162237,7421.4340337043595,SaaS,3164621.2235150128
18143,3413.3159585128433,0.08160225041535257,0.25,6435.927715734014,SaaS,2992857.0868489835
42320,9037.33066279916,0.13264161323540197,0.15488154416290506,12293.56396425137,Healthcare,3251364.3394359825
17226,3968.809429867157,0.1286212907799864,0.16815832278758763,5405.647813195559,SaaS,3098160.1774595636
10868,2081.338259837506,0.18727075302418406,0.11111198244041061,7265.892116247191,Healthcare,3169199.2078454657
17010,3961.212435229097,0.11665015885862276,0.18823844359984743,8844.74036372543,SaaS,3074995.038121132
30016,5529.3767990921715,0.15946120410883535,0.12343105009913677,4722.0217951785235,Gaming,3214404.7826392604
44179,8414.938193929169,0.1585871880537124,0.13935631048136174,9164.70500547973,Healthcare,3280389.651949271
23285,4647.865886468865,0.12696290935005922,0.18899661228887568,3463.4257084061064,Gaming,3093485.740740073
42578,10036.781426459029,0.1683439562622605,0.12009206316792725,9463.506932639088,E-commerce,3300915.2890014634
11169,2675.0825240233485,0.13213361851495223,0.16808068274938823,5277.609637134868,Fintech,3080378.465030292
17647,3448.692980888469,0.18144313000220164,0.13926187822965905,8449.260068450572,Fintech,3168967.6747207735
19066,3559.7150092228376,0.2,0.09935560354244934,8344.907476396276,E-commerce,3214927.3958173203
20800,4978.620707097599,0.16784951392622108,0.10142005243563006,4932.537954112186,SaaS,3209879.309029666
22972,5179.168814233049,0.15725715434770735,0.09726498664961093,10720.950680165526,Fintech,3216774.043836023
31115,5944.517033248148,0.12076115159213079,0.15640126721510494,6602.498421159062,Gaming,3160034.09423243
17634,3862.554445254386,0.19718481342674965,0.12647548725822388,3669.3742116858857,E-commerce,3201190.2839860423
23612,5692.050399130528,0.16522966315343152,0.12955971349946657,5105.133102076721,Fintech,3202021.3901627264
21535,3981.0902993959303,0.12577388525967112,0.18117052946897033,8128.361532638327,SaaS,3101494.7853595237
13864,2576.769782830983,0.1882696178973485,0.13766249883062132,10334.764510684965,Gaming,3166230.0362135326
20809,4144.165272413917,0.1432345070167128,0.13184410249179102,5654.932776065194,E-commerce,3149844.842002416
20499,4625.7707788712805,0.16039325275184518,0.19288346154032496,7818.110294731239,SaaS,3135758.1241665403
20281,3903.2933406401244,0.1278811770820345,0.17002689359407355,7950.674850517352,Healthcare,3107691.5298103844
22379,5307.083716578967,0.11102119414694572,0.1996951234520717,8115.64809380609,Fintech,3091943.5841529565
22875,5319.12632059293,0.11234108772197,0.1735522244421653,4744.381319590162,Fintech,3108772.3081273367
17744,3890.732908594242,0.12997847373045818,0.1507072755759598,9987.344537835075,Gaming,3122501.5766145024
41620,7829.751649912558,0.14527031776931942,0.1552337000370131,9873.552650867456,Fintech,3230423.519371491
12274,3058.378712089274,0.1351222842040085,0.15267609729144133,5444.274365085819,Healthcare,3103840.4516080655
15359,3291.46985615188,0.11883443224436031,0.18299453890471767,4292.121687676912,E-commerce,3071065.6571339923
88431,18715.989637733597,0.07870649357791402,0.17870475200481722,8241.466493057414,Healthcare,3393445.470244328
13108,3272.934364739542,0.18165616411927146,0.09086410780075327,5731.192538228162,Healthcare,3194388.2474690117
11193,2691.5894231124266,0.14091272144865513,0.1487419044730306,8034.2940087004845,Gaming,3107803.876862132
31800,6739.874575954077,0.07589390057058465,0.20134409687143195,4507.358319804645,E-commerce,3075386.5738509
7796,1631.8291654851423,0.14599797286243632,0.2147967312075237,5086.185064073375,Fintech,3034533.9256214513
19581,3656.0401134030903,0.12807013019591504,0.17558141456425574,5538.148797386826,SaaS,3100903.89418455
64402,15769.204664366465,0.12499281831214513,0.18034753234554032,7187.349645347041,Healthcare,3341578.686193388
10173,2432.000506809318,0.1280641845952963,0.15009394620060731,5878.365544554333,Fintech,3079510.7249078546
8176,1649.1006267250305,0.18465283028150703,0.10140341144472632,7777.533702457704,Gaming,3160393.3471515127
10408,2422.2797572711083,0.14036554373076515,0.14956314235032858,5807.562126663604,Healthcare,3097081.0271850643
34516,8055.725821408953,0.12699808275124955,0.19594312172396844,6355.404551685839,Fintech,3171520.841850492
38653,7574.200306707224,0.12182829646664406,0.14980469477977792,10164.885559376444,Healthcare,3190892.9314090973
17046,3800.5059798402353,0.15596819494375938,0.1371812981686562,3896.157405205159,E-commerce,3140446.4712435687
30995,6132.423243323304,0.14686057879305295,0.1619682449772572,7861.036700527459,Gaming,3172321.2750259186
44140,10385.789923271579,0.11693114898124894,0.13684693160554173,7304.294555812164,Healthcare,3248437.441987433
53834,10269.733406642563,0.12468463025472958,0.1420746041365984,9198.911929129212,E-commerce,3273817.1844225796
19473,4416.932455870614,0.1329935601544408,0.13892973527010716,10502.367218709911,Gaming,3139733.873612763
6969,1413.4582932950786,0.17212143461591994,0.12417852554983617,2868.213044987935,Fintech,3121258.2920148103
14611,2666.9859229853464,0.10427132073981865,0.18661285953539417,4415.738914372941,Healthcare,3045775.343590543
17793,3356.8153714111095,0.13117811128503715,0.18742272979314284,5539.7504908093615,E-commerce,3091294.312397598
19351,4370.2867256093505,0.13477650981181605,0.12082740540939697,5607.4625270862125,Fintech,3150797.506135116
20051,3945.9165185732777,0.18214495471138864,0.10956126936772445,5312.140776134867,Healthcare,3202604.254439505
38539,8639.383055682845,0.16662507005008081,0.15688368137210962,8112.56012730936,E-commerce,3255114.560004802
41656,8707.668250286471,0.1416221648501916,0.1268932273706825,10325.51149287879,Healthcare,3261973.214118687
20214,4618.695697115611,0.1103932572289813,0.18729094737346658,7514.4463512629745,SaaS,3085370.693688522
38148,8182.990282739219,0.1332710617724647,0.18174216808006707,10144.201454951903,E-commerce,3191438.511728963
26339,5309.897539448966,0.19365338900206802,0.13449531214425636,6562.6285941462465,Fintech,3226322.217929603
22748,4326.836629238051,0.13453953363281412,0.1403817594487501,9654.321659486624,SaaS,3148033.494378556
34657,7065.7609493915015,0.1371004088474665,0.17034606264322413,8486.480793097919,Healthcare,3194297.4330919334
22836,5125.370881447474,0.14455014292444837,0.1562681121437976,3205.278056592945,Gaming,3152699.985819646
61630,14287.876748772256,0.09470613694465503,0.1845276867281918,8203.441058746383,E-commerce,3266672.248920574
10729,2051.639905995078,0.12054281131714846,0.15481306982049006,5248.151187076235,E-commerce,3068391.5783101195
17024,3855.9201442237913,0.11746809209980039,0.15723695863864098,3424.4947795568755,SaaS,3097901.4629065045
20676,3981.1548199088265,0.13105409560451195,0.24320181129778531,8498.850298993544,Gaming,3063754.948515903
27439,5365.075067621516,0.14999814193880104,0.17359250677463506,7414.79297744925,Fintech,3169455.6574729667
41522,9018.254811563475,0.13502042279529528,0.1663509621596397,4255.969045559423,SaaS,3222496.820788766
21759,4357.1127022088185,0.15469995940518455,0.1284163020075315,2284.1916764886455,E-commerce,3156145.736154421
10817,2448.0134521498553,0.2,0.11123394934122198,2139.2628788472034,SaaS,3177818.5797181665
33565,8287.344967486706,0.2,0.07566062635392473,7366.946630912869,Gaming,3330162.034102188
32127,6117.702182665652,0.13728040169918487,0.1692261773508409,9019.430813331785,E-commerce,3168031.9722810215
8342,1834.7040954187607,0.1736619564150613,0.14307048003045417,6100.614005215453,E-commerce,3120228.8155732513
21984,5377.966646232123,0.1591429468015304,0.13763756205398467,7304.740931124339,Healthcare,3183871.8782928893
9946,1913.1830041243854,0.17749890640648708,0.11049938484613432,3516.777852555491,E-commerce,3149403.0734913
15798,3249.325740017179,0.17361176561304126,0.11608508242544358,3239.865853634993,E-commerce,3169693.156114872
14024,2645.672174572774,0.12737244598503208,0.1920143381507509,10030.72579042331,SaaS,3069401.9613306085
33012,7425.806440988605,0.19347704220615716,0.10556721557296134,7604.029981806557,Gaming,3289418.4373810003
23351,5296.9409553219275,0.1846417432478727,0.14845487500212629,6879.71124911277,Gaming,3195751.901625841
11581,2623.012680896888,0.1733973854120574,0.09005943774097061,7455.675058946288,Gaming,3179096.8203800796
34201,7454.070102675234,0.1540323352520203,0.12060444588815135,8628.357895993755,Gaming,3239991.56586988
10754,2497.490256060807,0.1567519854682983,0.1449198653710099,6348.785077129635,Gaming,3120990.541546571
25979,4741.463939785885,0.14359502291157678,0.165441889142489,8774.674300476188,SaaS,3160865.8327261405
14661,3621.647366760494,0.16654032015974782,0.13211333345843623,7956.867645150042,Fintech,3164014.4756369106
18345,3587.3048454124787,0.14874201714776172,0.17930279538784583,7986.540636097129,E-commerce,3112712.6224196684
28343,5342.920161504106,0.14763422185540928,0.13347265145567014,4943.878272307047,Fintech,3180414.7468190123
28587,7028.95792417067,0.13688483522560235,0.16344528463720276,7979.194274512103,Healthcare,3177095.8553118524
42979,10234.614375981313,0.1252127219994701,0.19646670833816815,8969.826622209674,Healthcare,3213453.918980752
21138,4936.5881646091275,0.1972509458661047,0.13838608281414877,7681.901193755184,Fintech,3211766.3128918605
25673,4809.379560991333,0.14390580564559607,0.15200512351992213,5688.030678187886,Gaming,3158813.72623519
17696,4185.582587564941,0.13290290718135786,0.22078977420675114,4610.172967428593,Healthcare,3067256.986435981
24124,5370.76584283616,0.147060389952362,0.15478508461404644,4133.765406924357,SaaS,3155868.641636786
27439,6344.818826428781,0.10424960492312163,0.2296985824297657,7303.0448900042065,Healthcare,3074895.0154210865
20969,5210.060898825831,0.17185332240896012,0.12125691605225374,5818.937993625867,Healthcare,3204009.9120155475
8938,1730.494066875648,0.1498170046337107,0.14710106872494194,6174.416428955414,Gaming,3094095.2519146986
25996,5597.113941740696,0.13137839541434845,0.1920442955430194,7335.819331231924,Healthcare,3129985.324297826
26430,6151.176436144009,0.12809515849648848,0.1882785162132081,7928.017412882927,SaaS,3140119.6653530328
15676,3297.5397868288,0.09883431751133442,0.20081971252458777,6298.83078781211,Gaming,3036607.2653018045
11588,2130.172394739934,0.2,0.07913387190842888,5627.69872948044,Healthcare,3203060.5157848457
46071,8652.167105706589,0.1374638322330668,0.21505301562837636,7820.371248138344,Healthcare,3184729.6311652134
28161,6255.86584272001,0.19449359548834338,0.1000406284364856,7675.259883899026,E-commerce,3279258.132995374
19642,3927.4236010385066,0.13674977848743702,0.16466732899955097,6356.66228024812,SaaS,3121854.1555045275
12475,2365.8693452569896,0.1616577379165164,0.09983000232650306,3505.2232509971836,Healthcare,3154753.4204830746
14604,2976.18479122943,0.16901218189828776,0.11979635681082332,10548.870533424255,Fintech,3173970.0817656857
42247,8198.818900526723,0.14829362356360984,0.16948023362465225,7879.894415151318,Healthcare,3229628.281385563
23595,4286.639619968226,0.1290706193528843,0.16804524663849044,4027.098777494234,Healthcare,3120010.4719978273
16725,3188.2362271150096,0.09280325104474516,0.25,3602.7303209787087,Fintech,2994152.181240421
28419,6872.153479992354,0.2,0.10582204163706938,4828.322910715273,E-commerce,3276213.572968893
14658,2650.7909740847367,0.12499870500597833,0.1631628982505173,3964.1115630131235,Healthcare,3080386.2520548343
46649,10923.773996865268,0.2,0.1342301675998847,11051.286068450168,E-commerce,3351385.285728077
43321,10082.6281997224,0.11494669123181672,0.234131093610533,10325.557526287907,Healthcare,3156904.2935231123
17443,3828.6798598632095,0.18692351858847256,0.1400318674419612,6267.571380862642,E-commerce,3177981.6768070357
16085,3130.00176179934,0.16377138825669743,0.13892965893680576,7233.23525319144,SaaS,3156003.8030796074
5948,1436.2287386296443,0.17004541190526004,0.12628512174437098,6409.037853100805,Fintech,3120410.082577859
10500,2239.180543063548,0.1300699883826335,0.1371200981308661,5269.523423343091,Gaming,3095048.1796734403
11274,2166.010891839892,0.13634650826561015,0.17076085584517017,8923.74682458781,E-commerce,3077344.9084486477
23566,4949.604249022077,0.13082864511724754,0.17708905787236762,4181.608839793404,Fintech,3103940.2049203096
18711,3623.27673738259,0.1491954999111558,0.12800210174385288,7567.112940613639,Fintech,3150539.6182782813
11241,2319.2492899499034,0.14202243541574916,0.15952560968638446,7018.445227185882,Fintech,3089378.405967158
19137,4110.017971167447,0.1285449473618024,0.19386062773055493,5453.293567495567,Fintech,3087875.8587333234
28358,5818.864860111951,0.11182190158094833,0.18253906769247993,10122.484961348753,E-commerce,3129898.670641004
28678,6481.030098429985,0.11462332306770828,0.19188129051653835,5652.173502964239,SaaS,3134312.256289178
8519,2091.5358641120583,0.16189298048317052,0.0979237439023562,6075.690043637243,SaaS,3148270.601775539
20658,4221.884845658368,0.11895528263160215,0.21748533129929598,6078.217722437927,E-commerce,3066636.8998853555
11029,2259.861576867182,0.11169567976211124,0.17491401328017905,3418.9571800557737,Fintech,3047984.3128305892
34574,8010.14487330219,0.13751230132116662,0.15655991699762276,9529.189847630882,E-commerce,3220715.1805927875
32600,7078.8085057311155,0.06877732516830054,0.23641459948486535,7886.687239732066,SaaS,3074900.098781827
14058,2952.4437389531868,0.14301043017502701,0.15306113130463847,8098.489569934722,E-commerce,3110229.415473807
15017,3558.5270296235913,0.14510377316488632,0.17411411814506592,3178.14832852503,E-commerce,3102426.3272976927
17489,4238.853084537742,0.15843024749719098,0.1341704577677998,5595.177717202968,E-commerce,3151256.211696022
7140,1580.3751857023824,0.15678056424386133,0.1316278179270775,4851.525148280075,E-commerce,3104703.36609293
26055,5027.50060401513,0.09906387091553728,0.2196023722467617,7737.991415232449,Healthcare,3072581.092040366
19217,4086.3031150265706,0.13512115228186333,0.11024805308279499,5427.79107448631,E-commerce,3154894.9827991733
35777,7703.000842577166,0.15228368191707223,0.12220807159087871,4315.073534498212,Healthcare,3243081.123295094
12718,2674.0169217415137,0.15639151454676403,0.14846154355854535,5415.454280900595,E-commerce,3117421.9800005737
16162,3206.059681835564,0.11872887145085372,0.19803176790985683,8108.058645234403,Fintech,3060949.4318013885
10370,2209.458400226746,0.15746276718905156,0.1594727525315452,6468.832076399638,E-commerce,3104718.826152024
13331,2816.2834727530008,0.17100057079759207,0.07453813780689922,7559.573919313719,Fintech,3193973.350740808
12197,2374.3234758149256,0.11481325949582348,0.17550465420379135,2889.367582558016,E-commerce,3048853.502005441
36242,8815.509359137455,0.07366843596475223,0.24353954564126182,5671.0561198030055,SaaS,3097869.4893700383
15535,3759.0640169990793,0.19571006688642706,0.08375031967880668,4300.309969441878,Healthcare,3216476.6019442445
23437,5464.8791163517535,0.14812725888035838,0.1472056893990849,5148.193155677327,Healthcare,3162231.949140169
18208,3788.4704699615095,0.12747690098630587,0.18154317133231235,9138.817555028534,Healthcare,3095370.724230414
11675,2404.1619242248476,0.1296079809844558,0.17169774368129173,4817.060648477357,Fintech,3067844.3677608077
20248,4660.1293673059445,0.14461294502028635,0.16516884490704603,4871.16489994253,Healthcare,3136221.4847270246
29719,6614.508688153934,0.16686014899274185,0.12968299784789705,5994.027994020573,SaaS,3229228.1746507725
12041,2673.606309305004,0.09888401912575762,0.21250768857147087,3683.8328364182807,E-commerce,3008386.303773132
33009,6228.395818775441,0.12201040464053889,0.18985274894742662,4442.546914140732,Fintech,3147141.1414365494
14402,3215.6766102670535,0.1926550416889001,0.1244252884883687,6199.4216450516815,E-commerce,3182691.585056979
17300,4206.1561064703965,0.16637328123268857,0.14956860860837418,7705.279599845339,SaaS,3156534.3602218227
28719,5341.939425482892,0.15829237092043807,0.16141062134408282,6048.314962256751,Healthcare,3188625.1690104096
15808,3220.7533926997703,0.15458705349848914,0.13575174301958112,8062.030812354637,Gaming,3146575.1006937074
22444,4839.622173006666,0.14846180758231453,0.1429937141457311,4200.348919560364,Fintech,3157574.6935160304
18819,4291.120887826362,0.1268549581934755,0.1771854721796702,5060.217699332128,Healthcare,3101516.0924276193
23498,4377.0769102298955,0.1218912198308766,0.21728853803856016,6086.921559283459,SaaS,3082008.295309267
6698,1614.8639117854075,0.17094520491317264,0.13361798323765472,7790.338736010042,Gaming,3123567.2170927837
8823,1613.1813806202786,0.12954547648800535,0.2040094336674321,5536.789574500311,SaaS,3033183.354634906
29970,7193.947151994915,0.14402320493163914,0.18558276394647516,10047.873001485405,SaaS,3188464.23877733
36996,6730.890305199368,0.13666292172234915,0.19308111135902375,6424.142742064552,Healthcare,3160471.64182926
13971,2664.921185933024,0.2,0.1282478358699371,1723.9076319801375,SaaS,3170673.3342282902
19496,4601.4979333931615,0.13576018405975113,0.14526761150953954,4967.055710188101,Fintech,3130609.949627698
25523,6130.918385152642,0.1727124409062894,0.10571215904028895,7564.788050164726,E-commerce,3235955.9935957766
31151,7749.079399366665,0.15615631680557773,0.12662920878294184,6063.231650900843,SaaS,3229050.9170958265
7991,1503.1074035306015,0.14261872424766828,0.17975402462866444,4649.445323249415,E-commerce,3060636.825631329
14143,3066.931869440886,0.10584163655776149,0.18863033481575558,3903.2179663529314,Fintech,3044187.2690100493
18652,3458.0977333632813,0.13939205618349737,0.14858254332170118,6178.869281334587,Fintech,3119624.347973374
31306,5977.834799689699,0.16183930733093774,0.1298162226303986,12103.492357801937,SaaS,3231264.3952908395
76819,14765.731056935623,0.07611021155263803,0.23345666363657028,8872.005406395961,E-commerce,3240501.499012714
19653,3624.7438514147784,0.16556822180351885,0.12050110045086589,6228.449454219217,SaaS,3178548.2745148684
10899,2643.1010833369064,0.18501647502422913,0.10496875364958091,5679.762990833628,SaaS,3173391.392244775
26933,5086.159321667653,0.13985695853243896,0.15405679031900193,5472.035424833038,Healthcare,3148016.6091018524
42637,9552.98438664615,0.15679409406808628,0.16155772119199868,4273.168383565626,Gaming,3234072.8647022936
23248,5202.955742987473,0.14296623550225032,0.12385696825159327,8610.328128295863,Healthcare,3173752.2918724306
13998,2714.2844909301366,0.16037281353924562,0.1398046810368796,4929.094521246774,SaaS,3132883.614588399
35560,8886.045311468106,0.17761263276719394,0.11524478756929442,6058.978584829723,E-commerce,3275652.8380422266
30692,6270.85881864497,0.0885398311939789,0.22361751352176085,8425.82713797631,Fintech,3089898.6681192145
13186,3208.9002062866325,0.12066744014021591,0.17704894454410125,4708.243712063719,Gaming,3075113.6991982427
26654,6567.010687744392,0.17463209796563198,0.10701027216325498,7221.510986276393,Gaming,3244620.484606115
36265,8936.755554540494,0.17551794438183194,0.16746798595772303,7951.536671751897,Gaming,3247695.1286054594
39773,9255.122656017831,0.08853028098719666,0.24236364081474765,11712.829506230795,SaaS,3121898.480688566
21306,4213.609861022398,0.18656674872974577,0.1183494765104998,6872.652993545653,Fintech,3191751.08008863
18415,3470.230781251013,0.06393138004211281,0.24791079262168444,7684.8969936435715,SaaS,2979456.625821033
40685,8946.303920686365,0.1490947537935524,0.13600565739756912,4276.689310907735,Gaming,3245196.8205118077
12027,2467.973344079262,0.15074826138872613,0.1534282207622842,8117.214544327133,Fintech,3109497.6652202453
27427,6532.363488401611,0.11474449711070155,0.23836273559642546,6126.236524631249,SaaS,3094612.6202690615
11103,2577.5537187942655,0.12448484250652475,0.2003142746615861,8082.629939294421,Healthcare,3048630.249475194
37522,7480.115038631312,0.11281600232567557,0.16606353408626223,7927.662277691132,Healthcare,3161412.5792486584
19360,3507.8590446963203,0.1345140421259725,0.17357485442941528,6224.701503266559,SaaS,3102797.2872234513
41534,8166.087091258702,0.1894976017803804,0.11213724268587223,7866.06849046713,Gaming,3299937.580348962
28161,6186.917937749253,0.16107606521371035,0.149336446782752,6517.341532959222,Fintech,3202282.1662805197
11948,2216.7103258597253,0.18725475659826238,0.14838462615604173,7222.547192470672,E-commerce,3146110.68691264
44905,10152.081176319221,0.11862420370148309,0.16318295315976505,7973.0269329102775,SaaS,3229060.239255313
47840,10860.576518445478,0.13377508846037459,0.16218704684548663,7795.172621592967,Gaming,3273002.780866144
34239,6569.011495537593,0.10129614489090474,0.17623041323964803,8103.163656551722,SaaS,3136871.2710922793
15051,3337.4430018853873,0.13436885830277337,0.16992769771809693,4444.075997251926,Gaming,3092962.463187122
18901,4205.24568719267,0.12428557350080245,0.17786961512730254,6592.465873679043,Healthcare,3098747.260981236
23687,5056.190784688193,0.15320550252639722,0.18845695098502063,8171.988453953895,Gaming,3139261.6320940396
15493,3822.544610723139,0.12130284239135815,0.16167218572000802,3686.4705666487735,Gaming,3092605.78567911
51337,9629.354123088884,0.10007042421406524,0.21805024066777043,6704.693366391691,Fintech,3188194.1657850007
23674,4935.171925661105,0.1504431394328526,0.09713627318364017,7546.510924747148,SaaS,3202457.4380564154
5700,1378.2853881290112,0.1456382980216539,0.19302049270030336,7378.623302275418,SaaS,3049813.493374638
26099,5403.588667917484,0.11636399922864726,0.1842142056709729,3340.0643583941774,Gaming,3105651.5345834526
18507,3881.3763670703215,0.11565175267402382,0.18713405531430122,9570.788330265379,Gaming,3088654.839964496
21216,4811.346905314527,0.11871506636668785,0.17682981605975812,11137.496831066503,SaaS,3105598.024097513
18318,4150.665517083915,0.1655809019710656,0.14388990294964407,8768.086558430468,Fintech,3165389.3638247126
32975,5988.3634455662805,0.14658102615543706,0.14152581350521712,6352.3947258187245,Gaming,3199990.5106305736
38555,8169.758998464945,0.10870170027227871,0.19417598853267742,10160.273213243143,Healthcare,3167800.384428235
25375,5159.90041414555,0.11626838121934212,0.21070291144428158,6756.953094356169,SaaS,3102874.888039569
18589,4162.795886444813,0.10659142705115784,0.1856076709237464,5955.362225339389,Fintech,3076671.093636199
21575,4722.749422278784,0.12776981985961033,0.16616418462943777,6275.815576741883,Healthcare,3122776.1234556404
22243,5017.138062032298,0.14293318893677592,0.15144868458773292,6242.638202039375,SaaS,3145186.223159836
14746,3329.1117716992276,0.1165014401962852,0.20265790027137554,5576.698687807897,Healthcare,3058635.240500217
29421,5820.680952207233,0.2,0.0969641268286432,6429.821663414081,E-commerce,3278732.0458547035
27723,5468.431986770605,0.15530822081139872,0.13578442063123244,9106.634111514984,Gaming,3207388.2227149215
47582,9798.074384399417,0.12602680844028818,0.17756114918197435,10532.030214093502,E-commerce,3226042.96099243
41261,8125.821362814318,0.13260072642920945,0.18866151386235264,9643.506102770381,Healthcare,3192309.2265138156
15633,3561.1437076377456,0.1006986407902932,0.17322719346212928,5142.580922787165,Fintech,3057469.639464292
33194,7375.727322712049,0.09797845329817159,0.21697866610205804,8120.08596626112,SaaS,3094357.382389536
13691,2671.7588155555413,0.18306658133044182,0.12398930948663052,4212.088499226429,E-commerce,3157096.3370593544
31193,7545.191691062214,0.18396981972506363,0.12396355362393958,10677.256727598367,Healthcare,3264125.29101751
17012,3610.7354685313103,0.07531222993997232,0.2250642929956185,8405.636330423666,SaaS,3007188.368551439
13205,2494.341646949652,0.15772634447721784,0.14290284296526362,7388.908408253976,E-commerce,3127544.194810464
25337,4938.373637383349,0.17919763554867318,0.1348816985494917,3305.38498307172,Fintech,3188355.3633453823
5783,1259.4769064607951,0.13695140998804928,0.13205708019269433,4837.308607651533,SaaS,3080320.3323946428
9177,1869.2602039309097,0.1911428352357364,0.0926917456589123,5082.263321809878,Fintech,3178903.6724610007
20155,4828.846469244306,0.16327462544566632,0.10296032464893518,6457.230325653656,Healthcare,3191035.934726207
22953,4926.436326427141,0.1524285520734977,0.18380808364025297,7885.188486979628,E-commerce,3139971.3780512
18312,4469.421486988836,0.13380562649876068,0.1913820481378577,3413.9924874522544,Fintech,3093839.796213416
9999,1871.0914088031825,0.14792835495608908,0.10863249706170719,7742.827496916514,Gaming,3122843.540935555
14633,3318.7866320578605,0.12950190083331362,0.17773811683697968,7737.005073497584,Healthcare,3083459.004385207
26785,6482.102308918674,0.14594202563911554,0.14967180276252073,10282.867292705463,E-commerce,3176614.6415513144
29463,5907.482742093966,0.14333750160289305,0.16855026368067702,5738.757717797488,E-commerce,3163952.2937019714
21848,4140.155182300749,0.1264069314287079,0.1802836881146104,7686.938088386397,Healthcare,3106920.2144323997
39277,8325.354476149878,0.07259686532898071,0.22455802533537725,10616.067860480116,Fintech,3119252.3020008164
26868,6644.278959507929,0.13115853381500775,0.16761374100350618,6217.271858596684,Fintech,3154030.989555818
15157,3400.356768339768,0.11213474671152443,0.20821900120077982,5365.105486038343,E-commerce,3051350.384494853
19144,4308.900659338204,0.10711689191197014,0.1809844502094489,3115.345277699444,SaaS,3073175.0985959424
10922,2479.349569138816,0.12401880315337507,0.16829625211799884,3898.6937667812163,E-commerce,3064002.1678486704
20867,3814.1390437160944,0.1647163873458508,0.1482277030854745,1146.459654527007,E-commerce,3148959.1832806678
38409,8111.807425334801,0.09809367420096012,0.21902283948822687,6417.059221034988,SaaS,3112516.8093924536
31027,5753.337873758245,0.10837475643733901,0.1974884397833454,8206.999841175915,Gaming,3112790.7736368272
44400,8973.689241688033,0.14973392133256047,0.14064816654176843,5474.25781579653,Fintech,3276865.271714428
18931,4496.3383790805,0.11787665382936975,0.1487024324844622,8427.18083599564,E-commerce,3111882.3913946147
43176,9755.137794458995,0.09530656341528093,0.17209003725589292,7718.057564575251,E-commerce,3201833.921516167
19997,4993.052707962706,0.16459569098048385,0.13132668803083053,6102.482208210667,Healthcare,3189078.492270813
45972,8828.959823808249,0.12388661273063395,0.17943399948069017,10418.922222701047,Healthcare,3206845.6920733657
21787,4527.203445064028,0.1414252546234959,0.15152009479211231,7790.2235029348285,SaaS,3141806.260340546
31370,7424.488951023532,0.12811523407127806,0.15086075584011643,6528.510193670816,Gaming,3200203.314621382
46053,8984.867175551704,0.14043066973194113,0.13544819526136428,8125.3788568292675,E-commerce,3270267.5868788217
19995,3814.2567822145597,0.1608957540236496,0.1423560584367069,4630.8768979818415,E-commerce,3156603.6176398215
24567,5157.421038136712,0.13443121105746256,0.19270671558877478,7706.127601029628,Fintech,3122349.4760456453
41958,8679.467725181992,0.08476712608666367,0.20032963564080095,5172.821803311368,Healthcare,3123957.7565750894
20609,5123.694496525402,0.14895911139234452,0.15054866197875308,5436.4353605484785,Fintech,3158125.7874098886
11379,2411.6380304155978,0.13429758104367334,0.15148582302108288,3955.5791926020675,E-commerce,3086234.1082779453
64312,15452.0026852337,0.14462094990280683,0.16741557879765148,9947.859838230763,SaaS,3352847.870289238
17415,4217.174366222073,0.11471077902224305,0.1827827528500411,5435.06949921917,E-commerce,3092392.1139831953
23846,4555.80262260067,0.12903760286348093,0.19072240266385154,5833.6186945477675,E-commerce,3120083.6207760302
39261,9032.830726127091,0.08655962740962692,0.21579365274788154,4986.935844230387,Fintech,3117003.129969048
16248,3240.379255853482,0.1656380656136195,0.1367587072820708,7939.143630911722,SaaS,3157184.646391509
13307,2483.5084015469565,0.18032599202930116,0.10261097175558224,3092.943113700539,Gaming,3175230.3613550863
25005,6031.9397411466625,0.1232690839458206,0.16001060338490908,8232.819688862093,Gaming,3146701.641455619
8986,1801.4262314267673,0.13983243154736494,0.16936457544496158,2903.158676117933,SaaS,3063554.5679107383
19073,3894.2411599284524,0.11648701712394179,0.1881112419220692,1754.3954457246764,Gaming,3072101.1953967535
24897,5046.10485295554,0.11656361032280035,0.22371365266020762,12320.845076836482,Healthcare,3093796.281532896
19245,3733.9279790316323,0.16150104336312487,0.11656016858343385,8081.859713155802,Fintech,3168699.1336223832
10180,2142.0271100335976,0.12995298706412473,0.1898691218078632,4680.76072154885,Gaming,3055735.4882612536
48878,10263.426754662716,0.14061990162814786,0.16198476617383442,12571.330366588021,Fintech,3275898.4632175835
23196,4838.978189699762,0.1383268440207221,0.14219256958861937,6306.832543463716,Fintech,3144831.9907435337
45052,10999.033227342876,0.1507323071576717,0.09577072992353725,11041.398192759978,SaaS,3334160.1651735352
19340,3941.1557549283893,0.12887633465965903,0.1584136285662679,6604.26238894925,E-commerce,3114090.269126569
14185,2583.46473704033,0.17570023527573184,0.114111311322177,2213.6507583456014,E-commerce,3162375.1224945504
25199,4850.570388418293,0.1940787296539596,0.0956911721909655,7403.750731712351,Fintech,3247944.7447466147
